transaction_id,user_id,timestamp,amount,merchant_id,merchant_category,payment_method,location,device_info,features,label
txn_000060,user_058,2026-01-25T05:05:50Z,374.13,merchant_2774,grocery,online,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_617', 'ip_address': '154.31.66.213', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 5, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 2, 'avg_amount_30d': 256.55, 'risk_score': 1.0}",0
txn_000061,user_034,2026-02-09T05:32:50Z,2309.28,merchant_9842,electronics,online,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_112', 'ip_address': '52.106.126.88', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 5, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 182.27, 'risk_score': 1.0}",0
txn_000062,user_024,2026-02-01T18:17:50Z,2784.14,merchant_8637,electronics,online,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_245', 'ip_address': '21.232.210.169', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 18, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 4, 'avg_amount_30d': 193.07, 'risk_score': 0.863}",0
txn_000063,user_046,2026-02-16T00:03:50Z,1210.01,merchant_9565,electronics,online,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_485', 'ip_address': '208.50.117.141', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 0, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 71.62, 'risk_score': 0.739}",0
txn_000064,user_002,2026-01-26T08:17:50Z,246.82,merchant_8204,clothing,debit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_371', 'ip_address': '202.88.26.1', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 8, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 187.85, 'risk_score': 0.437}",0
txn_000065,user_098,2026-02-02T09:16:50Z,2017.84,merchant_7679,jewelry,debit,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_206', 'ip_address': '153.194.133.108', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 9, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 55.69, 'risk_score': 1.0}",0
txn_000066,user_038,2026-02-18T19:37:50Z,291.75,merchant_1167,restaurant,online,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_458', 'ip_address': '208.178.84.11', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 19, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 259.57, 'risk_score': 0.024}",0
txn_000067,user_076,2026-02-13T00:32:50Z,483.31,merchant_7484,gas_station,mobile,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_132', 'ip_address': '228.56.139.201', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 0, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 182.29, 'risk_score': 0.921}",0
txn_000068,user_005,2026-02-12T21:54:50Z,237.29,merchant_7527,pharmacy,credit,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_724', 'ip_address': '184.40.119.162', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 21, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 113.21, 'risk_score': 0.838}",0
txn_000069,user_004,2026-02-15T22:04:50Z,3041.32,merchant_3979,cash_advance,online,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_337', 'ip_address': '172.193.210.193', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 22, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 8, 'avg_amount_30d': 272.32, 'risk_score': 1.0}",0
txn_000070,user_012,2026-01-22T14:28:50Z,2918.37,merchant_8292,electronics,online,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_309', 'ip_address': '128.194.104.184', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 14, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 297.88, 'risk_score': 0.678}",0
txn_000071,user_032,2026-01-31T17:23:50Z,926.64,merchant_9938,electronics,mobile,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_250', 'ip_address': '166.196.105.106', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 17, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 5, 'avg_amount_30d': 285.18, 'risk_score': 0.663}",0
txn_000072,user_064,2026-02-18T21:34:50Z,147.98,merchant_2380,restaurant,debit,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_971', 'ip_address': '175.125.93.197', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 21, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 105.2, 'risk_score': 0.821}",0
txn_000073,user_088,2026-02-14T18:24:50Z,2719.15,merchant_8968,travel,credit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_260', 'ip_address': '177.113.100.171', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 18, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 5, 'avg_amount_30d': 149.49, 'risk_score': 0.96}",0
txn_000074,user_011,2026-01-26T04:49:50Z,2904.42,merchant_6332,electronics,credit,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_150', 'ip_address': '80.23.165.29', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 4, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 6, 'avg_amount_30d': 125.39, 'risk_score': 1.0}",0
txn_000075,user_098,2026-01-24T11:16:50Z,209.8,merchant_1999,clothing,credit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_277', 'ip_address': '31.37.109.152', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 11, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 9, 'avg_amount_30d': 158.45, 'risk_score': 0.702}",0
txn_000076,user_003,2026-01-23T06:42:50Z,23.61,merchant_2458,pharmacy,debit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_851', 'ip_address': '64.8.19.193', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 6, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 8, 'avg_amount_30d': 162.95, 'risk_score': 0.25}",0
txn_000077,user_074,2026-01-27T22:54:50Z,1899.36,merchant_7567,travel,credit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_299', 'ip_address': '230.244.66.192', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 22, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 273.69, 'risk_score': 0.959}",0
txn_000078,user_034,2026-01-27T17:07:50Z,194.95,merchant_9187,pharmacy,debit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_503', 'ip_address': '83.247.27.228', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 17, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 6, 'avg_amount_30d': 73.03, 'risk_score': 0.572}",0
txn_000079,user_058,2026-02-12T12:02:50Z,731.87,merchant_9933,jewelry,credit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_132', 'ip_address': '190.196.99.176', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 12, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 213.2, 'risk_score': 1.0}",0
txn_000080,user_063,2026-01-21T21:47:50Z,455.78,merchant_8547,clothing,mobile,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_527', 'ip_address': '99.93.81.97', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 21, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 7, 'avg_amount_30d': 124.14, 'risk_score': 0.947}",0
txn_000081,user_059,2026-02-17T19:13:50Z,2132.47,merchant_5227,jewelry,debit,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_904', 'ip_address': '96.150.47.173', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 19, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 196.92, 'risk_score': 0.782}",0
txn_000082,user_073,2026-01-27T00:40:50Z,901.55,merchant_9299,jewelry,debit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_362', 'ip_address': '189.110.182.24', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 0, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 175.99, 'risk_score': 0.994}",0
txn_000083,user_050,2026-01-20T06:01:50Z,211.29,merchant_2988,pharmacy,mobile,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_371', 'ip_address': '150.48.243.102', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 6, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 7, 'avg_amount_30d': 148.69, 'risk_score': 0.115}",0
txn_000084,user_078,2026-02-16T14:05:50Z,4318.8,merchant_6800,cash_advance,online,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_399', 'ip_address': '128.93.2.251', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 14, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 209.95, 'risk_score': 1.0}",0
txn_000085,user_042,2026-01-31T22:23:50Z,487.39,merchant_2267,grocery,debit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_676', 'ip_address': '101.127.182.59', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 22, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 10, 'avg_amount_30d': 291.7, 'risk_score': 0.554}",0
txn_000086,user_074,2026-02-09T14:32:50Z,243.18,merchant_6925,grocery,credit,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_198', 'ip_address': '226.212.130.82', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 14, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 8, 'avg_amount_30d': 114.81, 'risk_score': 0.659}",0
txn_000087,user_076,2026-01-31T16:37:50Z,1539.38,merchant_6301,travel,credit,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_992', 'ip_address': '87.90.190.136', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 16, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 5, 'avg_amount_30d': 245.96, 'risk_score': 1.0}",0
txn_000088,user_018,2026-02-08T13:44:50Z,2300.02,merchant_6550,electronics,debit,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_171', 'ip_address': '188.107.236.189', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 13, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 2, 'avg_amount_30d': 149.0, 'risk_score': 0.893}",1
txn_000089,user_071,2026-02-14T05:53:50Z,164.85,merchant_8927,clothing,debit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_840', 'ip_address': '228.47.84.70', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 5, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 9, 'avg_amount_30d': 60.24, 'risk_score': 0.509}",0
txn_000090,user_056,2026-02-08T07:55:50Z,300.31,merchant_6902,pharmacy,online,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_467', 'ip_address': '133.41.72.54', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 7, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 1, 'avg_amount_30d': 73.7, 'risk_score': 0.319}",0
txn_000091,user_021,2026-02-11T18:48:50Z,343.75,merchant_1583,electronics,mobile,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_212', 'ip_address': '151.137.191.20', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 18, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 73.21, 'risk_score': 0.118}",0
txn_000092,user_064,2026-01-31T06:54:50Z,85.61,merchant_8511,online_retail,mobile,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_242', 'ip_address': '98.132.50.192', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 6, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 4, 'avg_amount_30d': 274.57, 'risk_score': 0.821}",0
txn_000093,user_078,2026-02-09T04:54:50Z,154.76,merchant_9582,grocery,debit,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_437', 'ip_address': '238.24.2.119', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 4, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 6, 'avg_amount_30d': 54.44, 'risk_score': 0.902}",0
txn_000094,user_059,2026-01-27T12:38:50Z,1467.36,merchant_6092,jewelry,online,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_722', 'ip_address': '54.229.146.142', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 12, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 191.54, 'risk_score': 0.782}",0
txn_000095,user_099,2026-02-15T04:19:50Z,460.33,merchant_4385,clothing,debit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_763', 'ip_address': '107.182.141.45', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 4, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 6, 'avg_amount_30d': 267.02, 'risk_score': 0.85}",0
txn_000096,user_030,2026-02-01T08:13:50Z,287.35,merchant_6495,restaurant,mobile,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_788', 'ip_address': '246.39.130.159', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 8, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 3, 'avg_amount_30d': 63.88, 'risk_score': 0.891}",0
txn_000097,user_068,2026-02-11T03:18:50Z,211.61,merchant_8088,pharmacy,online,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_212', 'ip_address': '35.251.230.139', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 3, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 10, 'avg_amount_30d': 274.1, 'risk_score': 1.0}",0
txn_000098,user_048,2026-02-11T22:51:50Z,139.71,merchant_8635,pharmacy,mobile,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_777', 'ip_address': '60.93.161.124', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 22, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 120.66, 'risk_score': 0.178}",0
txn_000099,user_009,2026-02-12T11:31:50Z,46.84,merchant_2480,online_retail,mobile,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_525', 'ip_address': '16.161.238.231', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 11, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 6, 'avg_amount_30d': 85.78, 'risk_score': 0.556}",0
txn_000100,user_091,2026-02-10T02:12:50Z,2617.62,merchant_5992,electronics,mobile,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_321', 'ip_address': '75.17.3.154', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 2, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 164.55, 'risk_score': 0.975}",0
txn_000101,user_029,2026-01-29T08:03:50Z,2274.96,merchant_5349,travel,debit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_405', 'ip_address': '168.81.56.183', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 8, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 296.53, 'risk_score': 0.996}",0
txn_000102,user_076,2026-02-15T11:11:50Z,32.89,merchant_7526,clothing,mobile,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_136', 'ip_address': '197.204.233.165', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 11, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 9, 'avg_amount_30d': 169.62, 'risk_score': 0.721}",0
txn_000103,user_059,2026-01-29T01:58:50Z,469.36,merchant_5786,gas_station,online,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_678', 'ip_address': '113.23.194.34', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 1, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 8, 'avg_amount_30d': 167.25, 'risk_score': 0.282}",0
txn_000104,user_024,2026-02-15T12:20:50Z,2820.97,merchant_8380,electronics,credit,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_224', 'ip_address': '122.143.42.178', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 12, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 2, 'avg_amount_30d': 69.87, 'risk_score': 0.863}",0
txn_000105,user_014,2026-02-01T06:08:50Z,766.28,merchant_7811,cash_advance,online,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_523', 'ip_address': '49.93.83.46', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 6, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 5, 'avg_amount_30d': 278.79, 'risk_score': 1.0}",0
txn_000106,user_037,2026-01-25T03:17:50Z,203.33,merchant_2771,online_retail,credit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_789', 'ip_address': '5.199.127.208', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 3, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 4, 'avg_amount_30d': 245.6, 'risk_score': 1.0}",0
txn_000107,user_081,2026-02-18T09:44:50Z,216.18,merchant_4160,clothing,mobile,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_767', 'ip_address': '171.227.6.161', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 9, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 196.33, 'risk_score': 0.967}",0
txn_000108,user_085,2026-02-04T16:25:50Z,2785.34,merchant_1136,travel,online,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_400', 'ip_address': '234.6.253.203', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 16, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 225.15, 'risk_score': 1.0}",0
txn_000109,user_092,2026-01-27T07:05:50Z,250.72,merchant_8542,pharmacy,debit,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_788', 'ip_address': '91.120.11.99', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 7, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 56.91, 'risk_score': 0.662}",0
txn_000110,user_098,2026-02-08T19:52:50Z,466.31,merchant_4574,online_retail,credit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_620', 'ip_address': '67.243.246.205', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 19, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 8, 'avg_amount_30d': 284.68, 'risk_score': 0.702}",0
